amazon_order_id,merchant_order_id,purchase_d,ate,last_updated_date,order_status,fulfillment_channel,sales_channel,product_name,sku,asin,quantity,currency,item_price,item_tax,shipping_price,shipping_tax,item_promotion_discount,ship_promotion_discount,ship_city,ship_state,ship_postal_code,ship_country,passport_sku,week,passport_week,purchase_ts,item_price_total
112-4259384-2306643,112-4259384-2306643,2025-10-01 00:00:00,T16:08:44+00:00,2025-10-12T21:15:39+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,0.87,0.99,0.16,1.7,0.99,ARLINGTON,VA,22207-5362,US,UBL101,2025-09-29/2025-10-05,UBL101_October/2025,2025-10-01 16:08:44+00:00,16.99
111-2198833-4094617,111-2198833-4094617,2025-10-01 00:00:00,T16:08:07+00:00,2025-10-03T01:45:22+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.5,0.99,HUDSON,OH,44236-1908,US,UDC101,2025-09-29/2025-10-05,UDC101_October/2025,2025-10-01 16:08:07+00:00,14.99
114-3182106-4541800,114-3182106-4541800,2025-10-01 00:00:00,T14:33:09+00:00,2025-10-01T21:56:14+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,1.5,0.16,1.8,1.5,THORNWOOD,NY,10594-1718,US,UDC101,2025-09-29/2025-10-05,UDC101_October/2025,2025-10-01 14:33:09+00:00,14.99
112-2975001-9211451,112-2975001-9211451,2025-10-01 00:00:00,T13:50:50+00:00,2025-10-06T04:40:45+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.5,0.99,ORANGE PARK,FL,32073-7277,US,UDC101,2025-09-29/2025-10-05,UDC101_October/2025,2025-10-01 13:50:50+00:00,14.99
113-7314054-0333841,113-7314054-0333841,2025-10-01 00:00:00,T13:24:10+00:00,2025-10-04T09:50:56+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.74,0.99,0.16,1.8,0.99,CHICAGO,IL,60657-3311,US,UBW101,2025-09-29/2025-10-05,UBW101_October/2025,2025-10-01 13:24:10+00:00,16.99
111-5951694-0982610,111-5951694-0982610,2025-10-01 00:00:00,T11:43:08+00:00,2025-10-13T20:10:45+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.21,0.99,0.16,1.5,0.99,MT PLEASANT,SC,29464-4249,US,UDC101,2025-09-29/2025-10-05,UDC101_October/2025,2025-10-01 11:43:08+00:00,14.99
113-8337582-6056218,113-8337582-6056218,2025-10-01 00:00:00,T11:22:07+00:00,2025-10-05T14:10:08+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,0.92,0.99,0.16,1.7,0.99,LANCASTER,PA,17603-4498,US,UBL101,2025-09-29/2025-10-05,UBL101_October/2025,2025-10-01 11:22:07+00:00,16.99
112-4080453-4004250,112-4080453-4004250,2025-10-01 00:00:00,T08:43:59+00:00,2025-10-15T04:55:01+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.22,0.99,0.16,1.7,0.99,HUNTSVILLE,AL,35802,US,UBW101,2025-09-29/2025-10-05,UBW101_October/2025,2025-10-01 08:43:59+00:00,16.99
111-7945904-0232202,111-7945904-0232202,2025-10-01 00:00:00,T08:10:04+00:00,2025-10-03T09:13:16+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.55,0.99,0.16,1.5,0.99,OROCOVIS,PR,00720-0140,US,UDC101,2025-09-29/2025-10-05,UDC101_October/2025,2025-10-01 08:10:04+00:00,14.99
113-9440731-6909051,113-9440731-6909051,2025-10-01 00:00:00,T08:03:09+00:00,2025-10-05T06:16:50+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,18.48,1.2,0.99,0.16,1.85,0.99,BOWIE,MD,20716-3564,US,UB0101,2025-09-29/2025-10-05,UB0101_October/2025,2025-10-01 08:03:09+00:00,18.48
unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,unknown,1,unknown,14.99,1.2,0.99,0.16,1.8,0.99,unknown,unknown,unknown,unknown,unknown,NaT,unknown,,14.99
113-2238929-8729042,113-2238929-8729042,2025-11-30 00:00:00,T23:57:09+00:00,2025-12-01T23:15:51+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,BUDA,TX,78610-2152,US,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-30 23:57:09+00:00,14.99
112-0617943-2636240,112-0617943-2636240,2025-11-30 00:00:00,T23:47:14+00:00,2025-12-04T06:11:20+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,19.99,1.2,0.99,0.16,1.8,0.99,BETHESDA,MD,20814-6298,US,UB0101,2025-11-24/2025-11-30,UB0101_November/2025,2025-11-30 23:47:14+00:00,19.99
113-2338890-0001037,113-2338890-0001037,2025-11-30 00:00:00,T23:41:22+00:00,2025-12-04T16:05:19+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.05,0.99,0.16,1.8,0.99,WAPELLO,IA,52653-9440,US,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-30 23:41:22+00:00,14.99
112-2221001-6443413,112-2221001-6443413,2025-11-30 00:00:00,T22:02:49+00:00,2025-12-03T18:41:01+00:00,Pending,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,2,USD,22.489999999999995,1.2,0.99,0.16,1.8,0.99,MURRYSVILLE,PA,15668-8016,US,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-30 22:02:49+00:00,59.96
113-9963888-9513013,113-9963888-9513013,2025-11-30 00:00:00,T21:03:08+00:00,2025-12-02T05:56:02+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,19.99,1.77,0.99,0.16,1.8,0.99,WOODSIDE,NY,11377-2138,US,UB0101,2025-11-24/2025-11-30,UB0101_November/2025,2025-11-30 21:03:08+00:00,19.99
112-4876294-4781034,112-4876294-4781034,2025-11-30 00:00:00,T20:25:50+00:00,2025-12-02T09:08:46+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.51,0.99,0.16,1.8,0.99,BROOKLYN,NY,11220-2469,US,UBW101,2025-11-24/2025-11-30,UBW101_November/2025,2025-11-30 20:25:50+00:00,16.99
112-5827384-5546600,112-5827384-5546600,2025-11-30 00:00:00,T19:44:47+00:00,2025-12-02T16:21:22+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,1.09,0.99,0.16,0.85,0.99,KINGS MOUNTAIN,NC,28086-3519,US,UBL101,2025-11-24/2025-11-30,UBL101_November/2025,2025-11-30 19:44:47+00:00,16.99
112-5827384-5546600,112-5827384-5546600,2025-11-30 00:00:00,T19:44:47+00:00,2025-12-02T16:21:22+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.09,0.99,0.16,0.85,0.99,KINGS MOUNTAIN,NC,28086-3519,US,UBW101,2025-11-24/2025-11-30,UBW101_November/2025,2025-11-30 19:44:47+00:00,16.99
112-6638946-9493832,112-6638946-9493832,2025-11-30 00:00:00,T19:28:49+00:00,2025-12-03T22:01:59+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,2,USD,22.489999999999995,1.2,0.99,0.16,1.5,0.99,VIENNA,VA,22180-7071,US,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-30 19:28:49+00:00,59.96
113-8182157-0600226,113-8182157-0600226,2025-11-30 00:00:00,T18:08:56+00:00,2025-12-01T05:53:40+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.47,0.99,0.16,1.8,0.99,SAN FRANCISCO,CA,94109-1688,US,UBW101,2025-11-24/2025-11-30,UBW101_November/2025,2025-11-30 18:08:56+00:00,16.99
111-6967885-7159465,111-6967885-7159465,2025-11-30 00:00:00,T17:33:47+00:00,2025-12-02T03:02:49+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,19.99,1.35,0.99,0.16,1.8,0.99,CINCINNATI,OH,45245-3512,US,UB0101,2025-11-24/2025-11-30,UB0101_November/2025,2025-11-30 17:33:47+00:00,19.99
113-8578296-5601011,113-8578296-5601011,2025-11-30 00:00:00,T17:27:17+00:00,2025-12-01T17:03:31+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.19,0.99,0.16,1.8,0.99,MIAMI,FL,33177-2618,US,UBW101,2025-11-24/2025-11-30,UBW101_November/2025,2025-11-30 17:27:17+00:00,16.99
112-5826414-1907441,112-5826414-1907441,2025-11-30 00:00:00,T16:57:27+00:00,2025-12-01T08:35:09+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.57,2.99,0.31,1.8,0.99,GLENDALE,CA,91204-3653,US,USP103,2025-11-24/2025-11-30,USP103_November/2025,2025-11-30 16:57:27+00:00,14.99
112-8679821-4316240,112-8679821-4316240,2025-11-30 00:00:00,T15:05:05+00:00,2025-12-03T15:52:03+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,0.34,1.5,0.16,1.8,1.5,GLENVIEW,IL,60025-3252,US,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-30 15:05:05+00:00,14.99
111-5133903-6821854,111-5133903-6821854,2025-11-30 00:00:00,T15:00:58+00:00,2025-11-30T15:01:28+00:00,Pending,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,STONEHAM,MA,02180-3850,US,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-30 15:00:58+00:00,14.99
113-0203476-0784261,113-0203476-0784261,2025-11-30 00:00:00,T13:30:06+00:00,2025-12-03T16:49:32+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,UNION BRIDGE,MD,21791-9217,US,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-30 13:30:06+00:00,14.99
114-5269592-0698650,114-5269592-0698650,2025-11-30 00:00:00,T12:57:39+00:00,2025-12-02T15:22:48+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Sunscreen, Premium SPF 50 Sunscreen Mineral Lotion, Natural Zinc Oxide, Hypoallergenic, Non-toxic, Water-Resistant, Vegan, Sensitive Skin -",USP102,B0DNRMBNJ4,1,USD,17.99,1.2,0.99,0.16,3.6,0.99,MEDLEY,FL,33178-1340,US,USP102,2025-11-24/2025-11-30,USP102_November/2025,2025-11-30 12:57:39+00:00,17.99
113-2603853-0113021,113-2603853-0113021,2025-11-30 00:00:00,T10:20:42+00:00,2025-12-02T17:40:21+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.05,0.21,0.16,1.8,0.21,DENTON,NC,27239-7757,US,USP103,2025-11-24/2025-11-30,USP103_November/2025,2025-11-30 10:20:42+00:00,14.99
112-9448222-2561816,112-9448222-2561816,2025-11-30 00:00:00,T10:05:32+00:00,2025-11-30T10:05:39+00:00,Pending,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.2,0.99,0.16,1.8,0.99,MIAMI,FL,33195-2890,US,UBW101,2025-11-24/2025-11-30,UBW101_November/2025,2025-11-30 10:05:32+00:00,16.99
111-4327362-0295432,111-4327362-0295432,2025-11-30 00:00:00,T09:38:34+00:00,2025-11-30T16:29:58+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,REEDLEY,CA,93654-9540,US,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-30 09:38:34+00:00,14.99
112-5795225-0993806,112-5795225-0993806,2025-11-30 00:00:00,T08:59:47+00:00,2025-12-02T06:30:24+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.55,1.49,0.16,1.8,1.49,SARATOGA,CA,95070-6462,US,UBW101,2025-11-24/2025-11-30,UBW101_November/2025,2025-11-30 08:59:47+00:00,16.99
111-3904427-0763455,111-3904427-0763455,2025-11-30 00:00:00,T08:18:15+00:00,2025-11-30T17:39:45+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.46,0.75,0.16,1.8,0.75,RANCHO PALOS VERDES,CA,90275-2350,US,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-30 08:18:15+00:00,14.99
114-3638366-5543433,114-3638366-5543433,2025-11-30 00:00:00,T07:27:47+00:00,2025-12-01T12:29:12+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,1,USD,16.99,1.36,0.99,0.16,1.7,0.99,HOWARD BEACH,NY,11414-2821,US,UBW101,2025-11-24/2025-11-30,UBW101_November/2025,2025-11-30 07:27:47+00:00,16.99
114-7495804-1333823,114-7495804-1333823,2025-11-30 00:00:00,T05:33:50+00:00,2025-12-02T07:34:36+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,19.99,1.48,0.99,0.16,2.0,0.99,KATY,TX,77493-5302,US,UB0101,2025-11-24/2025-11-30,UB0101_November/2025,2025-11-30 05:33:50+00:00,19.99
112-6560476-9761023,112-6560476-9761023,2025-11-30 00:00:00,T04:25:07+00:00,2025-12-02T19:25:37+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.09,0.99,0.16,1.8,0.99,TIMBERLAKE,OH,44095-1928,US,USP103,2025-11-24/2025-11-30,USP103_November/2025,2025-11-30 04:25:07+00:00,14.99
114-3277573-1585053,114-3277573-1585053,2025-11-30 00:00:00,T04:01:37+00:00,2025-12-01T17:45:32+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,19.99,1.32,0.99,0.16,1.8,0.99,HOBOKEN,NJ,07030-6850,US,UB0101,2025-11-24/2025-11-30,UB0101_November/2025,2025-11-30 04:01:37+00:00,19.99
112-0706544-3535433,112-0706544-3535433,2025-11-30 00:00:00,T03:57:56+00:00,2025-11-30T03:58:24+00:00,Pending,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,HENDERSONVILLE,TN,37075-8573,US,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-30 03:57:56+00:00,14.99
113-1505386-4977041,113-1505386-4977041,2025-11-30 00:00:00,T02:51:01+00:00,2025-12-02T12:14:10+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,19.99,2.1,0.99,0.16,1.8,0.99,BATON ROUGE,LA,70817-3759,US,UB0101,2025-11-24/2025-11-30,UB0101_November/2025,2025-11-30 02:51:01+00:00,19.99
111-7769056-8550606,111-7769056-8550606,2025-11-30 00:00:00,T02:11:18+00:00,2025-12-02T00:23:52+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Mineral Face Sunscreen Stick, SPF 50, Natural Zinc Oxide, Unscented, Hypoallergenic & Dermat Tested, Water-Resistant, Vegan, Sensitive Skin",USP103,B0DNRLX255,1,USD,14.99,1.2,0.99,0.16,1.5,0.99,MELISSA,TX,75454-2254,US,USP103,2025-11-24/2025-11-30,USP103_November/2025,2025-11-30 02:11:18+00:00,14.99
114-9590090-2593048,114-9590090-2593048,2025-11-30 00:00:00,T02:07:28+00:00,2025-11-30T21:06:54+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,19.99,2.1,0.99,0.16,1.8,0.99,COVINA,CA,91722-3554,US,UB0101,2025-11-24/2025-11-30,UB0101_November/2025,2025-11-30 02:07:28+00:00,19.99
114-2086039-0137804,114-2086039-0137804,2025-11-30 00:00:00,T01:50:45+00:00,2025-11-30T09:38:22+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,2,USD,22.489999999999995,2.02,0.99,0.16,3.4,0.99,FORT LEE,NJ,07024-3919,US,UBW101,2025-11-24/2025-11-30,UBW101_November/2025,2025-11-30 01:50:45+00:00,67.96
113-3890825-6396213,113-3890825-6396213,2025-11-30 00:00:00,T01:25:49+00:00,2025-12-04T02:39:12+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,TULLY,NY,13159-9760,US,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-30 01:25:49+00:00,14.99
114-1177105-3590643,114-1177105-3590643,2025-11-30 00:00:00,T01:09:43+00:00,2025-12-02T06:09:22+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,19.99,1.65,0.99,0.16,1.8,0.99,GROVES,TX,77619-4125,US,UB0101,2025-11-24/2025-11-30,UB0101_November/2025,2025-11-30 01:09:43+00:00,19.99
111-4707773-6649001,111-4707773-6649001,2025-11-30 00:00:00,T01:02:00+00:00,2025-12-01T11:32:33+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,4,USD,22.489999999999995,1.2,0.99,0.16,6.0,0.99,FRISCO,TX,75036-8306,US,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-30 01:02:00+00:00,239.84
114-4366176-1402603,114-4366176-1402603,2025-11-30 00:00:00,T00:53:43+00:00,2025-12-01T23:20:11+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,4.12,0.16,3.0,4.12,Cúcuta,Norte de Santander,540006,CO,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-30 00:53:43+00:00,14.99
113-1092592-1712250,113-1092592-1712250,2025-11-29 00:00:00,T23:25:55+00:00,2025-12-02T05:18:01+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Oil, All Natural, Premium & Unscented, Vegan - Made with Organic Avocado Oil, Coconut Oil, Dermatologist Tested, Soothing & Hydrating Baby",UB0101,B0DNNW7MFX,1,USD,19.99,1.2,0.99,0.16,1.8,0.99,AURORA,CO,80019-2290,US,UB0101,2025-11-24/2025-11-30,UB0101_November/2025,2025-11-29 23:25:55+00:00,19.99
114-3415769-2349836,114-3415769-2349836,2025-11-29 00:00:00,T21:00:46+00:00,2025-12-01T07:39:36+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Diaper Rash Cream Spray - Fragrance-Free, No Touch & Mess-Free, Treats, Soothes & Prevents Diaper Rash, Zinc Oxide, Dermatologist Tested, V",UDC101,B0DNRLZ3LP,1,USD,14.99,1.2,0.99,0.16,1.8,0.99,LANGHORNE,PA,19047-8128,US,UDC101,2025-11-24/2025-11-30,UDC101_November/2025,2025-11-29 21:00:46+00:00,14.99
111-1862455-1457813,111-1862455-1457813,2025-11-29 00:00:00,T20:49:15+00:00,2025-11-30T02:09:39+00:00,Shipped,Amazon,Amazon.com,"Bliss Baby Shampoo and Body Wash, Premium 2-in-1 For Babies, Toddlers & Kids, Unscented & Hypoallergenic - Gentle Baby Soap - Vegan, Hydrating For Sen",UBW101,B0DNRLVHB6,2,USD,22.489999999999995,2.78,0.99,0.16,3.4,0.99,COVINGTON,WA,98042-8381,US,UBW101,2025-11-24/2025-11-30,UBW101_November/2025,2025-11-29 20:49:15+00:00,67.96
111-5049367-2179415,111-5049367-2179415,2025-11-29 00:00:00,T20:44:24+00:00,2025-11-30T12:48:26+00:00,Pending,Amazon,Amazon.com,"Bliss Baby Lotion, Premium & Unscented, For Dry & Sensitive Skin, Hydrating Daily Cream - For Babies, Toddlers, Kids & Adults, Vegan, Hypoallergenic,",UBL101,B0DNRMZZM5,1,USD,16.99,1.2,0.99,0.16,1.8,0.99,Murfreesboro,TN,37128,US,UBL101,2025-11-24/2025-11-30,UBL101_November/2025,2025-11-29 20:44:24+00:00,16.99
